GOODLASNER,19970108,215,217.5,212.05,216,51500
GOODRICKE,19970108,60,61,57.75,58.5,1950
GOODVALUE,19970108,19.55,19.6,18.5,19.25,13200
GOVINRUBER,19970108,13.5,14.5,13.5,14,4000
GRANDFONRY,19970108,16.5,16.65,16.25,16.4,2200
GRAPHIT,19970108,53.5,56.75,53.5,55.65,600
GREAVES,19970108,54.5,55.9,53.25,54,3150
GRINWELNOR,19970108,162.6,164,162.6,164,150
GRMAGNET,19970108,15.2,15.2,15.2,15.2,6700
GSL,19970108,72.25,72.25,70,72.1,500
GTCIND,19970108,23.45,23.55,23.25,23.55,4900
GTNTEXT,19970108,55.6,57.75,55.6,57.75,3100
GUJAMBCEM,19970108,263,264.75,259,262,266900
GUJAMBCOTS,19970108,4.7,4.9,4.7,4.85,6200
GUJFLUORO,19970108,53.75,54.25,52.75,52.8,3600
GUJRATGAS,19970108,121.05,126,121.05,123,400
GUJRATTELE,19970108,11.9,11.9,11.9,11.9,800
GUJSIDHCEM,19970108,7.25,7.45,7,7.1,76500
HARIAEXPO,19970108,45,45,45,45,300
HARIGCRANK,19970108,6,6.85,5.75,6.45,7400
HARYANPETR,19970108,4.55,4.55,4.55,4.55,600
HARYANSHET,19970108,25.5,25.5,24.25,24.25,2250
HAWKINCOOK,19970108,55.5,55.5,55.5,55.5,100
HCL-HP,19970108,32.95,33.45,32,32.2,18600
HERBETSON,19970108,73,74.25,72.05,72.4,3000
HERDILCHEM,19970108,21.9,21.9,21.9,21.9,200
HEROHONDA,19970108,275.9,287.95,275.9,285.8,1800
HIMACHLFUT,19970108,18.75,19.05,18.7,19,25900
HIMADCHEM,19970108,20.95,22.45,20.95,22.45,3900
HINDALC0,19970108,688,711,688,710.05,17900
HINDALLOYS,19970108,33.9,34.55,33.3,34.55,8600
HINDCONS,19970108,34.45,34.45,32.75,33,3050
HINDDORROL,19970108,47,53.5,47,53,2200
HINDEVELOP,19970108,17.25,17.25,16.55,17.1,174200
HINDIND,19970108,15.15,15.15,15.15,15.15,3200
HINDINKS,19970108,115.85,115.9,108.7,113.85,5800
HINDLEVER,19970108,820,840,820,837.2,73500
HINDMOTOR,19970108,20.2,20.4,19.7,19.95,84000
HINDSANIT,19970108,193.75,194,186.05,188.75,600
HINDSPG,19970108,27.95,30.45,27.95,30.45,900
HINDSYNTEX,19970108,38.25,38.25,38.25,38.25,100
HINDUJAFIN,19970108,64,64.25,60.6,61.5,2400
HINPOWPLUS,19970108,123.25,127,123.25,123.85,15300
HITECDRIL,19970108,43.75,43.75,41.1,41.6,22100
HMGIND,19970108,8.65,10.7,8.65,9.75,4000
HMT,19970108,9.5,11.75,9.5,11,2400
HOCL,19970108,33.95,34.45,33.75,33.95,6100
HOECHST,19970108,289.75,289.75,289.75,289.75,50
HOGANAS,19970108,190.95,190.95,190.95,190.95,100
HOTELEELA,19970108,111,115,109.05,110.15,55300
HOTELSRKRI,19970108,13.75,13.95,13.25,13.9,6500
HOTLINGLAS,19970108,8,8,7.4,7.7,14000
HYDRBADIND,19970108,112,112,112,112,600
IBP,19970108,122.9,124.1,120.05,123,900
ICI,19970108,150,150.05,148,148,750
ICICI,19970108,62.25,64.9,62.25,63.3,101700
ICICIPREM,19970108,5.25,5.25,5.1,5.25,7700
IGPETRO,19970108,33.9,34.5,33.1,33.3,26500
INDAIRYSPE,19970108,17,17,16.3,17,1500
INDAL,19970108,158,158,157,158,700
INDBANKMER,19970108,7.65,8.4,7.65,8.35,4500
INDBIOFOOD,19970108,8.05,11,8.05,10.25,3100
INDGYPSUM,19970108,50.1,50.1,50.1,50.1,100
INDIALEASE,19970108,19.25,19.9,19.25,19.9,400
INDIANACRY,19970108,4.35,4.5,4.15,4.25,3300
INDIANORG,19970108,14.8,15.05,14.8,15,650
INDIAPHOTO,19970108,360,370,360,369.8,1350
INDIAPOLY,19970108,3.85,5.7,3.85,5.1,5000
INDIASEC,19970108,16.5,16.95,16.1,16.95,2100
INDOGULF,19970108,34.2,35,34,34.2,22200
INDORAMSYN,19970108,25.45,25.5,24,24.05,7300
INDRAYON,19970108,325,330,324.25,325.7,10600
INDTRADECO,19970108,7.95,8.5,7.9,8.5,1900
INDUNISSAN,19970108,11.25,11.75,11.25,11.7,4900
INDYESTUF,19970108,15.5,16,15.35,16,3300
INFOSYSTCH,19970108,810,810,800.05,801.6,1700
INSILCO,19970108,12.75,12.75,12,12.3,9000
INTCOMTECH,19970108,4.25,5.45,4.25,4.55,38300
INTEGRFIN,19970108,13.25,13.25,13.25,13.25,800
INTLTRAVHS,19970108,64.1,66,64,65,2700
INVELTRANS,19970108,72.5,73,72.1,72.1,1000
IOL,19970108,64.5,67.85,60,66.85,55900
IPCL,19970108,121.45,122.65,120.25,120.8,235400
IPITATASPO,19970108,23.85,24.5,23.85,24,3250
ISIBARS,19970108,34.1,34.1,32.25,33.2,4700
ISMETALTUB,19970108,38.25,39.95,38.15,38.25,2750
ISPATALLOY,19970108,8.2,9,8.2,8.4,3200
ISSAL,19970108,5.15,6.35,5.15,5.7,35300
ISWARMEDIC,19970108,7.5,7.5,6.8,7.45,45100
ITCAGRO,19970108,52.9,53.65,52,53.65,5500
ITCBHADRA,19970108,67.95,68,66.55,67.1,8050
ITCCLASSIC,19970108,39.5,40.7,39.25,40,22800
ITCHOTEL,19970108,137,140.9,137,139.3,5900
ITWSIGNODE,19970108,83.45,83.7,81,82,1950
JAGAJITIND,19970108,39.75,40,37.05,38.6,900
JAINIRRIG,19970108,50,52.25,50,52.2,6600
JAIPARBOLI,19970108,23.25,23.9,20.15,22,800
JAMNAUTO,19970108,15.75,16,15.05,15.75,7800
JASCHIND,19970108,8.75,10,8.75,9.6,2000
JAYPEEHOT,19970108,21.8,22.25,21.6,21.85,3600
JAYSYNTDYE,19970108,35,35,34.15,34.5,2500
JCT,19970108,12.95,12.95,12.95,12.95,800
JCTELEC,19970108,15.4,16.25,15.4,15.9,13100
JENSONICOL,19970108,46.5,48.2,46.5,48.2,400
JERSY,19970108,6.35,6.35,6.35,6.35,100
JFLABS,19970108,7,8.4,7,8.1,7700
JINDALDRIL,19970108,135,140,135,135,250
JINDALFOTO,19970108,85,86.85,82,82.85,12000
JINDALIRON,19970108,57.05,57.05,57.05,57.05,200
JINDALSTRP,19970108,105.6,110.6,105.5,107.8,86700
JINDVIJSTL,19970108,7.2,7.25,7.05,7.1,118700
JKCORP,19970108,58.25,59.5,58.25,59.5,2000
JKDAIRY,19970108,5,6,5,5.95,1300
JKIND,19970108,40,40.8,40,40.25,17950
JKPHARMA,19970108,9.3,10,9,9.05,13700
JKSYNTHETC,19970108,13.1,13.2,12.1,12.1,8400
JKUDYOG,19970108,6.9,7,6.5,6.75,22100
JORDENGG,19970108,20.5,20.9,20,20.4,10300
JPIND,19970108,22.35,22.35,22.1,22.35,83800
KALYANBRAK,19970108,126,126,126,126,50
KALYANISHP,19970108,20,20.5,18.9,20.45,3100
KALYANISTL,19970108,37,37,36,36,7750
KANELOIL,19970108,11.5,12.2,11,12,10800
KECINTL,19970108,68,71,66.8,67.55,33150
KEDIADIST,19970108,20.1,22.1,20.1,21.9,9100
KELVINATOR,19970108,51.5,51.5,49.5,50,4900
KERALACHEM,19970108,220,224.5,217,224.5,1900
KESWANISYN,19970108,21.5,22,21.5,21.5,1400
KEYCORPSER,19970108,19,19.25,19,19.2,1600
KGDENIM,19970108,12.2,12.8,11.7,11.9,17600
KHAIHOSTOM,19970108,4,4.5,4,4.3,4700
KINETICENG,19970108,216,219,216,219,200
KINHONDA,19970108,104.95,104.95,101.85,102,2700
KIRANOVER,19970108,4.9,5.85,4.9,5.75,7100
KIRELECTRI,19970108,43,45.8,43,45.45,400
KIRLOSELEC,19970108,12.65,14.7,12.65,14.7,700
KIRLOSFERR,19970108,10.75,11.5,10.25,10.75,10900
KIRLOSINV,19970108,16.5,17.6,16.5,17.4,1000
KIRLOSPNEU,19970108,25,25.9,25,25.85,1600
KITPLYIND,19970108,17.9,18.3,17.75,18.3,45800
KITSTEEL,19970108,12.75,13,12.7,12.85,1800
KJINTL,19970108,13.15,13.95,13.15,13.6,2100
KOTAKMAH,19970108,76.45,77.25,75,75.35,8700
KOTHARINDL,19970108,12,12,12,12,800
KOTHARISUG,19970108,24,24.45,24,24.45,500
KRISHNAENG,19970108,12.05,12.05,12.05,12.05,900
KRISNAFILA,19970108,113.5,115,112.5,114,3200
KRONECOMM,19970108,85.65,87,85.55,86,2100
KSBPUMPS,19970108,197.75,197.75,194.25,194.5,450
KUSUMINGOT,19970108,3.25,3.75,3.25,3.75,3000
L&T,19970108,233.55,238,231.5,232.9,1143700
LAKHNNATNL,19970108,90,90,90,90,350
LAKME,19970108,241,248.95,238.25,242.85,5950
LAKSELECON,19970108,137,137,137,137,150
LAKSHAUTO,19970108,43.5,46,43.5,43.5,1400
LAKSHMILL,19970108,410,427,410,427,30
LAKSHVILAS,19970108,65,65.5,63.05,63.75,4900
LANCOIND,19970108,8.75,9.6,8.75,9.55,2600
LASERLAMP,19970108,19.75,19.75,19,19.75,3000
LAXMIPREC,19970108,35.25,37,35.25,37,200
LLOYDFIN,19970108,44,44,43.25,43.9,1400
LLOYDMETAL,19970108,46.5,47,45.6,46.5,1600
LLOYDSTEEL,19970108,14.75,15,14.15,14.65,40200
LML,19970108,46.25,47.45,45.1,45.4,72800
LOKHSG,19970108,23.4,25,23.4,24.9,9000
LUNARDIAM,19970108,11.9,12,11.05,11.4,4700
LUPINCHEM,19970108,21.5,22.5,21.5,22.4,6500
LUPINLAB,19970108,129,132.7,126.05,126.7,6400
MADRASALMN,19970108,1215,1215,1209,1210,30
MADRASCEM,19970108,8000,8000,7960,8000,30
MADRASMFIN,19970108,2.85,2.85,2.85,2.85,50
MADRASREFN,19970108,38.8,38.8,37.05,37.55,20300
MAFATLAFIN,19970108,16,16.5,15.6,16.2,4100
MAFATLAIND,19970108,240,240.9,239.5,240.9,125
MAHAINTL,19970108,16.85,16.85,16.85,16.85,100
MAHAVIRSPG,19970108,73.1,74,72,73.9,2450
MAHENDSUIT,19970108,3,3.6,3,3.1,27800
MAHINDUGIN,19970108,45,45,45,45,200
MAIKALFIBR,19970108,9,9.5,9,9.1,2900
MAJESAUTO,19970108,66,66,62.3,62.5,4500
MALWACOTT,19970108,108,109,108,109,100
MANALIPET,19970108,7.05,7.6,7,7.25,8000
MANALUMN,19970108,13.5,13.5,13.1,13.45,2200
MANSUKHIND,19970108,15.25,15.25,15.25,15.25,1000
MARDIACHEM,19970108,23.5,24,23,23.45,3900
MASTERSHAR,19970108,12.6,12.75,12.5,12.6,117600
MASTGAIN92,19970108,10.2,10.2,9.9,9.95,79900
MASTGROW93,19970108,9.3,9.6,9.3,9.4,25600
MASTPLUS91,19970108,13.2,13.5,13.2,13.5,173100
MATHPLATT,19970108,16,17.25,16,16.5,2150
MCDOWELL,19970108,21,21.4,20.4,21.4,2600
MERIND,19970108,141,141,141,141,100
MESCOPHARM,19970108,21,21.25,20.25,20.5,5200
METAZINC,19970108,11.25,11.55,11.25,11.5,2700
METROCHEM,19970108,36,37.5,36,37,3100
MICO,19970108,5915,5950,5900,5950,185
MIDEASTI,19970108,13.5,13.6,13.4,13.6,6900
MIDEASTSTL,19970108,7.1,7.65,7,7.65,5800
MILTONPLAS,19970108,43,44.4,42,42,2400
MMFORGINGS,19970108,50,50.5,48,50.5,700
MODERNDENM,19970108,34.75,35.3,34.2,35.3,700
MODERNWOOL,19970108,34.5,35,34.1,35,1400
MODIALKALI,19970108,8.5,8.5,7.75,7.8,4900
MODICEMENT,19970108,4.75,6,4.75,5.05,8700
MODILUFT,19970108,7,7,6,6.15,112800
MODINSULAT,19970108,11.25,11.3,11.2,11.2,5800
MODIPON,19970108,46.5,46.5,45.5,46.5,200
MOLDPLAST,19970108,16,16,15.1,16,3600
MOOLEXPORT,19970108,16,16,15.5,15.7,4000
MORARJESPG,19970108,59,62.45,59,62.45,400
MORGANSTAN,19970108,6.05,6.15,6.05,6.05,88300
MOSERBAER,19970108,15,15.75,15,15.4,20300
MOTOROL,19970108,12.1,12.45,12,12.2,65250
MPAGROFERT,19970108,37.5,37.5,37.5,37.5,100
MPGLYCEM,19970108,6.9,9.95,6.9,8,11900
MSLIND,19970108,67.75,67.75,61.25,61.25,3900
MUKAND,19970108,81,81,78,78.3,7000
MUKERPAPER,19970108,13.95,14.75,13.3,14.65,26000
MURABLACK,19970108,6,6,5.5,5.85,16800
MYSORECEM,19970108,19.75,20.25,18,18.95,24700
MYSORPETRO,19970108,40,41.75,40,41.75,1400
NAGARCONST,19970108,55,57,55,55,1900
NAGARFERT,19970108,16.45,16.9,16.2,16.25,119100
NAGARJUFIN,19970108,19,19.5,18.3,18.9,2350
NAGPURALOY,19970108,25.75,26.2,25.1,26.05,3000
NAGREKAEXP,19970108,20.4,20.4,20.35,20.4,700
NAHARENTP,19970108,16,16.6,16,16.6,2100
NAHAREXP,19970108,26.85,26.85,26.85,26.85,1600
NAHARINTL,19970108,18.75,19,18,19,7250
NAHARSPG,19970108,269,269,259.3,261.75,24900
NAHARSUGAR,19970108,17.4,17.4,16.5,16.8,2200
NALCO,19970108,33,34.05,32.5,33.9,26800
NAMASTEXP,19970108,12.5,13.8,12.5,13.35,27900
NARMADCEM,19970108,13.25,13.75,13.25,13.6,3300
NARMDCHEMA,19970108,10.55,13.95,9.15,10.35,6000
NATHPULP,19970108,12.5,13,11.25,11.35,25800
NATHSEEDS,19970108,25,26.1,25,26.1,500
NAVBARFERO,19970108,29.05,29.05,29,29,2800
NEDUNGBANK,19970108,42,43.5,41.95,42.45,6000
NEPCAGRO,19970108,18,18.25,17.5,17.8,16600
NEPCMICON,19970108,21.6,22.45,21,21.45,282000
NEPCPAPER,19970108,17.6,17.6,15,15,2600
NEPCTEX,19970108,11.25,11.25,11.25,11.25,100
NESTLE,19970108,227,227,224.8,226.55,6900
NICCOCORP,19970108,14.75,15,14.75,14.75,1000
NICOLASPIR,19970108,161,166.45,161,161.95,2350
NIIT,19970108,270,275,270,271.2,2200
NIPPONDENR,19970108,19.5,19.6,18.55,18.95,22200
NIPPONDENS,19970108,115,117,115,117,500
NIRLON,19970108,4.2,4.25,4,4.1,13900
NORTHSUG,19970108,1.55,1.55,1.5,1.5,600
NOVAELEMAG,19970108,7.75,8.45,7.75,8,900
NOVAIRNSTL,19970108,2.35,2.8,2.2,2.55,71500
NOVASTEEL,19970108,5.75,6.25,5.1,5.45,26800
NOVOPANLTD,19970108,31,31.5,31,31.5,1250
NRC,19970108,24,24,23,23,800
NSL,19970108,16.45,17.3,16.45,16.5,1450
NUCHEM,19970108,7,7,6,6.25,24750
OBERHOTEL,19970108,75.75,78,73.25,77.35,2100
OENCONNECT,19970108,49.5,50.5,49.3,50.5,1150
ONIDASAVAK,19970108,9.3,9.5,9,9.5,1900
OPTELCOMM,19970108,22.9,24.75,22.65,24.75,1600
ORCHIDCHEM,19970108,128.5,129.45,125.6,126.85,21100
ORIENTBANK,19970108,81,82.85,80.2,80.75,293500
ORIENTCARB,19970108,19.25,19.85,19.1,19.7,11400
ORIENTPRES,19970108,49,51,48.5,50.5,1500
ORISSACEM,19970108,119,123,119,120.5,1100
ORKAY,19970108,9,9.45,8.75,8.95,58150
OSWALAGFUR,19970108,13.5,13.9,12.85,13.4,6500
OSWALSPG,19970108,6.15,7.5,6.05,6.4,7500
OSWALSUG,19970108,8.15,9.05,8,9,5000
OTOKLIN,19970108,18.75,19.3,18.75,19.3,2950
OUDHSUG,19970108,310,317.65,310,317.65,115
P&G,19970108,560,577,560,575.05,950
PAAMDRUG,19970108,15,15,15,15,700
PAAMPHARMA,19970108,23,23.4,23,23,2600
PACIFICIND,19970108,6,6,5.3,5.35,1200
PADMINPOLY,19970108,70.05,70.05,70.05,70.05,5900
PALCREDIT,19970108,23,23,22.45,22.45,400
PALPEUGEOT,19970108,7.95,8,7.2,7.3,27700
PANCHMACEM,19970108,3.75,4,3.6,3.9,11600
PANDGRAPH,19970108,15.25,15.3,15.25,15.3,2000
PANYAMCEM,19970108,800,805,790,800,60
PAPERPROD,19970108,133,133,133,133,200
PARASPETRO,19970108,3.3,3.3,3.3,3.3,300
PAREKHPLAT,19970108,61.95,61.95,60.3,60.3,1900
PARKEDAVIS,19970108,146.95,150.5,146.95,150.5,1950
PARSSYNTH,19970108,9,9,8.6,8.85,17800
PASUPTACRY,19970108,5.15,5.15,4.85,5.05,11500
PATHEJAFOR,19970108,40.75,41.5,37.55,37.6,16800
PATWIDECOM,19970108,2.75,3.8,2.75,3,5400
PCL,19970108,25.1,26,25.1,25.4,9000
PEACOCKIND,19970108,20.4,20.4,20.4,20.4,1000
PEARLENGIN,19970108,6.5,8.3,6.5,7.7,58000
PEARLGLOBL,19970108,35,36.75,35,35.5,4400
PEERABASAN,19970108,7.2,8.2,7,7.35,16200
PEERLESHIP,19970108,10.65,11.1,10.6,10.9,11200
PENAPATSEC,19970108,12.5,12.7,12.4,12.4,2800
PENARSTEEL,19970108,18,19.25,18,19,1200
PENNARALUM,19970108,7,7.1,6.5,6.7,5700
PENTFRPROD,19970108,19.5,19.9,18.85,19,47300
PENTFRSOLC,19970108,20.1,21.15,20,20,4400
PENTSFWARE,19970108,112,112,108,108.35,32600
PETRONENGG,19970108,48.5,48.5,48,48.45,500
PFIMXPHARM,19970108,4.55,5,4.55,5,500
PHILCORP,19970108,33.95,34.45,32.05,32.95,5200
PHILIPS,19970108,85.05,88,85.05,88,2100
PHOENIXLMP,19970108,6.9,9,6.9,8.35,3300
PHOENXINTL,19970108,39,39,39,39,600
PITTIECEM,19970108,32,34,32,32.05,1100
POLYCHEM,19970108,7.25,7.25,7.25,7.25,100
PONDS,19970108,868,869,852,863.25,1300
PONNISUG,19970108,6.8,6.8,6.6,6.6,1950
PORRITSPEN,19970108,123,123,122,123,400
PRAGBOSIMI,19970108,5,5.25,4.5,4.5,9600
PRECOTMILL,19970108,110,116,110,115,600
PRECSNFAST,19970108,66.35,66.35,65.5,66,1700
PREMAUTO,19970108,23.2,24,22.9,23.15,7050
PREMAUTOEL,19970108,33.5,33.5,32.25,33.5,1800
PREMINSTR,19970108,144,146,144,146,750
PREMVINYL,19970108,23.75,23.75,21.5,22.15,4750
PRESSMAN,19970108,17.4,17.5,17.4,17.4,400
PRIMESEC,19970108,35.95,36.85,32,32.85,34200
PRISMCEM,19970108,6.65,7.15,6.4,6.8,198900
PRIYADCEM,19970108,26.65,26.65,25.8,26.05,18800
PRIYADYES,19970108,53.5,53.5,52.55,52.55,900
PRUDENTCM,19970108,21.4,21.45,20.7,20.7,5100
PRUDMOULI,19970108,22,22,20.25,20.25,200
PSIDATALTD,19970108,6.2,7,6.1,6.6,23400
PSLHOLD,19970108,25.25,25.5,23.75,23.75,4100
PSMSPGMILL,19970108,18,18,18,18,800
PUNALKALI,19970108,38.25,38.5,37.5,37.5,5450
PUNANDLAMP,19970108,25.25,25.55,25.25,25.55,400
PUNJABTRAC,19970108,427.55,437.85,427.55,435.6,1800
PUNJABWIRE,19970108,81,84.4,80.4,80.9,14800
PUNJABWOOL,19970108,27,27.05,27,27.05,400
PUNJCOMMU,19970108,57.15,60.5,57.15,60.05,4100
RAASICEM,19970108,81,82.5,80,80.55,9050
RADKHAITAN,19970108,7,7.5,6.8,6.85,1700
RAJASPETRO,19970108,9,9,9,9,700
RAJASSPG,19970108,48.85,50.4,48.85,50.4,800
RAJINPIPE,19970108,11,11.9,10.65,11.15,61400
RAJINSTEEL,19970108,12.3,12.3,12.3,12.3,4500
RAJSREPOLY,19970108,10,10.25,9.85,10.05,9600
RAMADHOTEL,19970108,38,38,36.25,37.15,2600
RAMANEWSPR,19970108,6.5,6.5,4.9,5,82000
RAMAPETRO,19970108,21.25,22.95,21,22.85,4100
RAMGOPOLY,19970108,7,7,7,7,100
RANBAXY,19970108,614.55,614.55,595,600.15,3350
RANEMADRAS,19970108,327,330,325,330,300
RASLAMIPAK,19970108,6.7,7.1,6.7,7.05,41800
RAYMONDSYN,19970108,6.55,7.15,6.55,7,13900
RECKCOLMAN,19970108,204.5,206.75,204,205.1,2150
REILPROD,19970108,3.5,3.5,3.5,3.5,100
RELAXOFOOT,19970108,61.75,61.75,61.75,61.75,100
RELPETRO,19970108,12.45,12.75,12.25,12.4,133700
REMIMETAL,19970108,6,6,4.2,4.5,22300
REPLENGINE,19970108,19.5,19.5,17.85,18.25,43100
RHONEPOULN,19970108,683,694,682,694,300
ROSSELL,19970108,33,33,33,33,300
RPGTELECOM,19970108,32.3,34,32.3,34,1200
RUBFILINTL,19970108,9,9,8.5,8.75,6400
RUCHISOYA,19970108,22.6,22.6,22.6,22.6,1900
RUCHISTRIP,19970108,5.5,5.5,4.5,4.55,22200
S&SIND,19970108,8.55,9.6,8.5,9.1,319300
SABERORGAN,19970108,20.5,21.25,20.5,20.75,2300
SAELTD,19970108,94,94.5,91,91,1300
SAGARCEM,19970108,15,15.4,13.9,14,9500
SAISERVICE,19970108,33.5,35.4,33.5,35.05,2200
SAMELECDEV,19970108,22.5,23.95,22.5,23.5,3300
SAMTEL,19970108,17.9,18,17.5,18,12100
SAMTELTD,19970108,30.3,31,29.95,30,3950
SANDERIND,19970108,3.6,5,3.6,4.5,7900
SANDVIKAS,19970108,1710,1765,1700,1740.55,170
SANGHIPOLY,19970108,12.45,12.6,11.65,12.1,93400
SATHVANISP,19970108,5.2,6,5.15,5.9,19300
SATNAMOVER,19970108,25.85,26.85,25.55,25.7,15200
SATYAMCOMP,19970108,40.25,41.9,40.25,41.9,31900
SAVITACHEM,19970108,61,62.4,58,58,3600
SAWPIPES,19970108,77.7,77.7,77.7,77.7,10100
SAYAJHOTEL,19970108,24.5,24.5,22.5,24,3200
SBIHOMEFIN,19970108,31.95,32.75,31.75,32,4400
SBIMAG93,19970108,10.35,10.5,10.35,10.4,35700
SBIMAGTP91,19970108,165,166,165,165.75,300
SEARCHEMIN,19970108,28.75,28.9,28.7,28.9,500
SEARLEIND,19970108,90,92.9,90,91.5,800
SECALS,19970108,13.25,13.25,13.25,13.25,1100
SHAANINTER,19970108,17.05,17.35,16.75,17.3,23100
SHALMPAINT,19970108,33,33.05,33,33.05,200
SHAMKNSPIN,19970108,6.25,6.25,6.25,6.25,100
SHARDATERY,19970108,4,4,4,4,100
SHARTSEFOD,19970108,1.1,1.1,1.1,1.1,100
SHASUNCHEM,19970108,35.9,37.3,35.9,37.15,1900
SHAWALLACE,19970108,32.25,32.5,31.65,32,3400
SHAWGELTIN,19970108,44,45.5,44,44.1,300
SHIVLOHMIL,19970108,4.9,5,4.25,4.65,50800
SHOPINVFIN,19970108,12.95,12.95,12.4,12.55,3100
SHREEKRPET,19970108,28.9,30,28.3,29,2300
SHREEKRPOL,19970108,21,22.5,20.75,21.1,8600
SHREESYNTH,19970108,14,14.6,13.2,14,9600
SHRENUJ,19970108,19.6,20,19.6,19.85,15300
SHREYASHIP,19970108,12.45,12.45,11.4,12,300
SHRIRAMINV,19970108,13.25,14.3,13.25,14.25,3600
SHRIYAMSEC,19970108,11,11,11,11,4000
SHRMHONDA,19970108,161.4,161.95,161,161.95,400
SHUKRADIAM,19970108,10,11.8,10,10.4,3800
SHYAMTELE,19970108,50,53,48.25,52.5,4400
SIEL,19970108,19.75,21,19.75,21,1600
SILVERLINE,19970108,20.5,21.35,20.5,21.35,14600
SINGER,19970108,53.9,53.9,52,52,600
SIRIS,19970108,91.5,93.9,91,91.1,1200
SISHIPPING,19970108,42.3,42.3,42.3,42.3,3700
SIVIND,19970108,48.25,50,44.7,44.7,3850
SKFBEARING,19970108,2705,2740,2675,2730,55
SKUMARSYNF,19970108,23.45,23.45,22,22.2,1500
SMDYECHEM,19970108,6,6.15,5.4,5.6,24100
SMITHKLPHA,19970108,286,286,285,286,550
SMITKLBECH,19970108,360,361,356.75,360.35,1250
SOFTSOLINT,19970108,56.9,58.1,56.9,58.1,4200
SOLARSNIND,19970108,5,6.5,5,6.45,3400
SOLPHARMA,19970108,59.95,61,59,59.7,4300
SONASTEER,19970108,59.95,59.95,58.75,59.45,700
SOUNDCRAFT,19970108,164.45,164.45,164.45,164.45,600
SOUTHNHERB,19970108,39,39,37.7,38.75,19100
SPECIALSTL,19970108,53.5,53.5,53,53,400
SPENTXIND,19970108,7.3,8,7.15,8,3200
SPICELEC,19970108,5,5.1,4.8,4.85,2100
SPICFINE,19970108,15.25,15.4,14.85,14.85,6400
SPLLTD,19970108,239,239,231,232.85,1000
SQRDSFWARE,19970108,33.25,33.25,31.1,31.5,4800
SREERAYALK,19970108,13.6,14,12.75,13.35,51000
SRERAYHY+H,19970108,5,5.5,4.5,4.5,4400
SRGINFOTEC,19970108,3.4,4.25,3.4,3.95,150400
SRICHAKTYR,19970108,45,45.5,44.4,44.45,6800
SRISARALOY,19970108,11.45,12.6,11.45,11.5,8400
SRIVISHCEM,19970108,10,10.55,10,10.5,13700
STANDRDBAT,19970108,19.5,20.5,19,19.5,6200
STDIND,19970108,12,12.25,12,12.25,2200
STEELCOGUJ,19970108,5.3,5.35,4.25,4.55,6800
STEELTUBES,19970108,10.1,10.1,9.8,9.8,1200
STERLINHOL,19970108,35,36.1,35,35.95,11300
STERLINTEA,19970108,21.75,21.75,21.75,21.75,200
STERLITE,19970108,232,243.7,232,240.1,92900
SUDITIND,19970108,31.75,33.35,31.75,33.2,4400
SUMANMOTEL,19970108,12.25,12.5,11.5,12.25,3900
SUNDRMCLAY,19970108,162,163.5,161,163.5,450
SUNFLAGIRN,19970108,5.45,6.4,5.45,5.7,34700
SUPERFORGE,19970108,11,11.25,10.15,10.25,8000
SUPERSALES,19970108,59.9,60,59.9,60,200
SURAJDIAMN,19970108,26.5,27.7,26.5,27.7,44200
SURATELEC,19970108,120,120,120,120,100
SURYAGROIL,19970108,3.9,4.4,3.6,4.15,13800
SURYCOTMIL,19970108,32.5,32.5,32,32,600
SURYVANSPG,19970108,28,29.95,28,29.5,900
SWARAJMAZD,19970108,36.05,39.25,36.05,38.95,2200
SWIL,19970108,25.25,25.75,25.25,25.75,300
SYNTHCHEM,19970108,18.25,18.5,18.1,18.45,1400
TANEJAERO,19970108,7,7.05,7,7,6000
TANFAC,19970108,20.8,22,20.5,21.95,2650
TATADVMATL,19970108,17.35,17.95,17.35,17.55,1800
TATAFIN,19970108,47.5,48.75,47.5,48,4600
TATAHONEY,19970108,60,60,60,60,100
TATAHYDRO,19970108,102.75,103,100.75,100.95,19600
TATAPRESS,19970108,335,335,335,335,50
TATATEA,19970108,213.9,219.5,212.1,213.05,16950
TATATELECM,19970108,36,36,34.05,34.6,8700
TATATIMKEN,19970108,47,48.5,46.5,46.75,8700
TATAUNISYS,19970108,335,335,327,332,2200
TATAVASHIS,19970108,35.4,35.5,34.25,34.5,48200
TATAYODOGA,19970108,34,34,34,34,100
TAURUSTAR,19970108,2.95,4,2.95,2.95,17100
TELCO,19970108,349.5,357,347.25,349.65,1005350
TELEPHNCAB,19970108,12,12.35,11.7,12.35,2000
TEXTOOL,19970108,83.05,86.5,82.5,84.05,2900
THAPARMILK,19970108,3.5,3.5,3.5,3.5,500
THAPRISPAT,19970108,20.9,20.9,20.9,20.9,300
THIRUSUGAR,19970108,86.4,86.4,76,80.9,1000
TIMESGUARN,19970108,17.1,17.1,16.5,16.8,3600
TIMEXWATCH,19970108,40.5,40.5,39.3,40.2,6900
TISCO,19970108,192.5,193.5,186.25,187.7,9123100
TITAGRSTEL,19970108,19.75,19.75,19.5,19.5,600
TMTINDIA,19970108,22.3,22.4,22.25,22.3,700
TOLANIBULK,19970108,8.5,8.5,8,8.5,1800
TORRENGUJ,19970108,14.5,15,14.5,14.95,7000
TORRENTCAB,19970108,26.3,26.3,26.3,26.3,100
TRANSCORP,19970108,23,23,23,23,100
